House_ID,Location,Area_sqft,Bedrooms,Bathrooms,Garage,Year_Built,Price_USD,Property_Type,Floor,Distance_to_CityCenter_km
418,Los Angeles,7971,4,1,0,1987,3272602,Bungalow,,16.71
419,Boston,2491,7,2,3,2008,977319,Villa,,48.86
420,San Francisco,5890,4,3,1,2020,2329279,Apartment,6.0,15.3
421,Los Angeles,612,7,2,0,1967,237511,Villa,,49.41
422,Los Angeles,7683,5,1,2,1996,2468824,Villa,,3.82
423,San Francisco,2763,3,5,2,2017,1097505,Townhouse,,30.37
424,Chicago,9118,2,4,0,1969,2066739,Villa,,35.65
425,Boston,5754,3,1,3,1981,2308362,Bungalow,,28.63
426,Miami,9758,1,1,1,1963,2535040,Townhouse,,45.08
427,New York,3311,6,3,2,1958,1474242,Apartment,27.0,38.83
428,Houston,1333,1,4,0,1976,220873,Villa,,44.19
429,New York,7727,5,3,2,1973,3408128,Villa,,8.91
430,Houston,8921,6,3,3,1953,1537970,Villa,,27.41
431,New York,4754,1,2,1,2022,1848138,Townhouse,,44.26
432,San Francisco,9515,1,1,3,2002,5131135,Bungalow,,7.42
433,Miami,3018,5,1,2,2020,906843,Apartment,41.0,26.31
434,Boston,4167,5,1,0,2016,1491085,Townhouse,,28.13
435,Houston,9796,7,4,2,1969,1783251,Bungalow,,4.74
436,Boston,1541,5,2,1,1989,580836,Townhouse,,10.88
437,Boston,5612,7,4,2,2008,2022955,Townhouse,,8.38
438,Boston,1207,5,5,2,1975,404193,Villa,,48.05
439,Seattle,7958,5,3,3,1966,2124704,Bungalow,,12.26
440,Chicago,1883,7,3,1,2010,514004,Apartment,18.0,1.21
441,New York,1802,4,4,0,2020,685701,Bungalow,,28.29
442,Boston,7618,6,4,1,2008,2540146,Bungalow,,18.13
443,New York,9368,6,3,1,1965,4361999,Apartment,23.0,0.51
444,Boston,3064,2,2,1,1958,1025099,Bungalow,,49.08
445,Houston,1760,5,2,1,1980,370936,Bungalow,,47.77
446,Chicago,3703,2,3,2,1955,906453,Bungalow,,13.24
447,Chicago,857,1,5,2,2021,248969,Apartment,16.0,30.34
448,San Francisco,5904,4,4,3,1999,2570299,Villa,,45.52
449,Seattle,5912,5,1,0,2012,1788673,Bungalow,,20.89
450,San Francisco,3734,6,5,2,1961,1534880,Bungalow,,25.91
451,San Francisco,8583,7,2,1,1954,3247061,Bungalow,,28.77
452,San Francisco,918,7,1,1,1974,431781,Bungalow,,9.02
453,San Francisco,8406,7,1,3,1980,4273364,Townhouse,,4.27
454,San Francisco,6087,4,5,1,1990,2605110,Apartment,29.0,13.76
455,Miami,4455,3,5,3,1972,1163496,Apartment,6.0,18.09
456,Chicago,2093,2,4,0,2004,482313,Apartment,20.0,10.22
457,San Francisco,5102,6,5,0,1958,2028532,Villa,,44.82
458,Boston,744,6,3,1,2016,310488,Villa,,49.42
459,Chicago,5072,6,2,0,1958,1322412,Townhouse,,6.44
460,Chicago,1114,7,4,1,2015,316798,Townhouse,,22.42
461,Los Angeles,749,5,4,1,2019,219402,Villa,,10.4
462,Miami,7120,2,3,3,1957,2463116,Townhouse,,47.12
463,San Francisco,6369,2,1,2,1993,3052331,Townhouse,,46.31
464,New York,6471,3,5,0,1978,2958840,Townhouse,,18.76
465,Houston,1010,7,1,2,1958,203449,Villa,,34.74
466,Seattle,6468,2,2,3,1965,1851515,Villa,,47.28
467,Boston,5369,1,2,0,1993,2050337,Villa,,38.91
468,New York,8005,2,4,2,1955,3233331,Villa,,17.75
469,Miami,8147,7,5,2,1984,2173343,Townhouse,,31.94
470,Houston,9615,7,1,2,1976,1588752,Apartment,18.0,42.97
471,Miami,573,7,5,0,1962,170013,Townhouse,,31.12
472,Boston,9500,7,4,2,2019,3727417,Villa,,17.71
473,Chicago,3378,3,4,1,1973,948928,Apartment,49.0,39.5
474,Houston,5641,3,1,3,2009,1232930,Bungalow,,47.25
475,Chicago,2626,6,5,3,1994,749059,Bungalow,,6.72
476,Boston,2704,5,3,3,1961,980262,Bungalow,,11.47
477,New York,6970,1,2,3,1969,3332523,Bungalow,,30.27
478,Boston,4179,7,2,2,2020,1658027,Townhouse,,41.24
479,New York,8589,2,2,0,1982,3167552,Townhouse,,17.47
480,Houston,1484,6,4,0,1981,285423,Villa,,2.21
481,Houston,1798,7,3,2,2001,413734,Villa,,23.85
482,San Francisco,8048,3,4,2,1981,3440259,Apartment,39.0,48.87
483,Miami,7687,3,1,2,1963,2348055,Apartment,20.0,20.37
484,San Francisco,4455,2,5,2,1983,1757634,Bungalow,,12.08
485,Miami,6213,2,5,2,1979,1860645,Townhouse,,3.03
486,San Francisco,4187,5,5,3,1973,1835265,Villa,,5.49
487,Chicago,3545,5,5,3,2012,953506,Apartment,15.0,12.51
488,Houston,9551,1,4,1,1969,2147377,Bungalow,,42.63
489,New York,7216,5,5,2,1983,2511904,Villa,,6.4
490,Miami,2585,5,1,2,1954,637940,Villa,,47.28
491,Boston,7033,7,3,3,1961,2745798,Villa,,15.23
492,Miami,3227,4,4,2,2017,860625,Villa,,27.94
493,New York,876,2,1,0,2007,356553,Bungalow,,16.72
494,San Francisco,7492,5,1,2,1978,3801286,Villa,,12.11
495,Miami,6200,7,2,1,1961,2070128,Townhouse,,9.74
496,Seattle,5190,4,3,1,1985,1577622,Apartment,27.0,36.21
497,Chicago,3294,4,2,2,1987,868323,Apartment,23.0,36.35
498,Houston,1565,6,5,1,1967,365401,Apartment,44.0,12.19
499,New York,4182,5,1,2,2001,1479891,Apartment,45.0,13.2
500,Houston,8137,3,2,0,2003,1774925,Townhouse,,8.55
501,Seattle,1551,5,1,1,1985,444394,Townhouse,,11.92
502,Miami,9320,5,5,1,1961,2932173,Apartment,49.0,15.11
503,Miami,8580,2,5,3,1981,2540720,Apartment,26.0,46.14
504,Boston,2873,3,3,2,1979,962261,Bungalow,,45.15
505,Seattle,7262,6,5,2,1974,1878590,Bungalow,,14.7
506,New York,8558,1,3,1,1985,3481727,Villa,,45.99
507,Boston,6968,5,5,0,1953,2173561,Apartment,44.0,27.63
508,Chicago,4474,5,5,1,2008,1241868,Bungalow,,7.4
509,Boston,9875,2,3,2,1991,3492530,Villa,,16.74
510,Los Angeles,7159,1,2,2,1978,2086128,Townhouse,,28.59
511,New York,8328,4,4,0,1992,2882349,Townhouse,,41.86
512,Los Angeles,5341,3,2,2,1996,1656861,Apartment,1.0,3.03
513,Seattle,9969,1,5,2,1983,3120038,Apartment,19.0,12.78
514,San Francisco,2451,6,1,2,1981,1107475,Townhouse,,11.27
515,Los Angeles,4421,5,4,1,1992,1692233,Villa,,27.94
516,Chicago,3924,4,5,0,2020,888464,Bungalow,,36.15
517,Boston,7225,7,3,0,1965,2688173,Bungalow,,31.12
518,San Francisco,1671,7,1,0,1969,639699,Townhouse,,26.95
519,Boston,4269,2,4,2,2012,1585745,Bungalow,,5.76
520,Los Angeles,4131,5,4,1,2017,1721674,Villa,,13.67
521,Boston,2810,2,4,1,1999,873713,Bungalow,,19.06
522,Seattle,2843,3,1,2,1965,743217,Townhouse,,21.71
523,San Francisco,3886,2,1,1,1981,1545577,Apartment,17.0,39.4
524,Seattle,3567,1,3,2,1996,1225553,Townhouse,,12.96
525,Los Angeles,2839,1,1,0,1973,1155455,Bungalow,,32.73
526,Seattle,1183,7,1,3,2005,403065,Apartment,46.0,26.25
527,Chicago,9567,3,2,2,1984,2102699,Townhouse,,45.81
528,Los Angeles,1554,7,3,3,1976,452948,Bungalow,,25.42
529,Los Angeles,7711,3,3,0,2020,3237446,Bungalow,,8.56
530,Los Angeles,3102,3,4,0,1973,1113742,Villa,,26.83
531,New York,4514,1,5,2,1960,1542041,Villa,,46.19
532,Boston,7801,5,4,3,1955,2849703,Bungalow,,7.14
533,New York,848,1,3,1,1996,277451,Villa,,34.12
534,New York,1522,6,3,3,1955,641735,Villa,,46.81
535,Chicago,9141,2,5,2,1987,2220573,Bungalow,,11.51
536,San Francisco,1003,3,5,3,2000,373824,Apartment,1.0,22.41
537,Boston,8777,4,5,1,1959,2949521,Apartment,24.0,21.68
538,Seattle,1022,1,5,2,1968,293338,Bungalow,,26.19
539,Miami,3008,7,4,2,2018,923379,Apartment,5.0,49.16
540,Los Angeles,9321,4,1,3,2011,3869591,Townhouse,,38.58
541,Seattle,517,5,4,3,1950,194768,Villa,,27.35
542,Los Angeles,7923,1,5,2,1959,2940121,Villa,,35.68
543,Chicago,1768,5,4,3,1997,394870,Bungalow,,36.69
544,Los Angeles,1676,5,4,3,1975,512927,Bungalow,,16.68
545,New York,2132,1,4,3,2022,1018937,Townhouse,,21.01
546,Boston,4113,1,5,2,2020,1624450,Villa,,43.23
547,Miami,614,5,5,2,2009,182987,Townhouse,,20.81
548,Houston,9444,6,5,1,2013,1621196,Apartment,10.0,40.81
549,Los Angeles,7090,6,2,2,2021,2189950,Bungalow,,31.86
550,Seattle,2900,3,1,1,1968,830905,Townhouse,,5.95
551,New York,7268,1,3,2,1982,2531747,Townhouse,,34.33
552,Houston,3088,7,2,2,1976,548890,Villa,,18.08
553,Miami,821,6,2,2,1973,223067,Villa,,46.4
554,Houston,8126,5,2,0,1998,1611670,Townhouse,,35.48
555,New York,1333,2,2,2,2003,441874,Bungalow,,4.6
556,Boston,8903,4,4,1,1989,3403425,Villa,,49.07
557,Boston,9948,2,2,0,2023,3263459,Apartment,26.0,16.96
558,San Francisco,658,7,1,2,1975,319360,Townhouse,,18.98
559,Boston,3119,1,5,0,2023,964411,Bungalow,,44.76
560,San Francisco,1847,7,3,0,1957,720187,Apartment,7.0,46.01
561,Houston,3664,1,1,3,1974,768014,Townhouse,,42.89
562,Chicago,7313,1,2,3,1994,2130143,Villa,,9.09
563,Seattle,1410,1,5,3,2003,530489,Townhouse,,43.37
564,Seattle,7666,6,2,2,1999,2887090,Apartment,19.0,7.64
565,Houston,2951,2,3,2,1952,574778,Townhouse,,33.64
566,Los Angeles,903,7,2,1,1998,349663,Bungalow,,36.94
567,Los Angeles,2190,3,4,3,2003,849687,Bungalow,,43.37
568,Boston,3985,7,4,0,2017,1465450,Apartment,28.0,18.16
569,Seattle,9948,6,2,3,1971,3506564,Apartment,17.0,8.7
570,Seattle,4788,6,5,0,1989,1428920,Townhouse,,43.24
571,San Francisco,8616,5,3,0,1954,3210754,Apartment,4.0,26.42
572,Chicago,1022,5,2,0,1967,223185,Villa,,12.39
573,New York,4945,7,3,0,2019,1756552,Bungalow,,46.59
574,Los Angeles,6959,5,2,1,1966,2398887,Bungalow,,14.74
575,Seattle,7586,4,3,0,2009,2060156,Townhouse,,4.8
576,San Francisco,2444,1,2,3,1987,1220956,Townhouse,,15.02
577,Miami,4071,6,4,0,1958,1119370,Apartment,8.0,44.03
578,San Francisco,2060,2,2,2,2000,926217,Villa,,40.0
579,Los Angeles,5247,2,4,3,2023,1815187,Villa,,49.34
580,Los Angeles,7654,7,5,0,1988,3075644,Villa,,29.5
581,San Francisco,1092,2,2,0,2012,562629,Townhouse,,12.2
582,New York,5827,3,3,2,1986,2149067,Apartment,31.0,6.14
583,Houston,1255,1,5,1,1980,239657,Villa,,42.51
584,Los Angeles,9991,5,4,3,2009,3298228,Villa,,1.27
585,San Francisco,996,5,5,3,1974,506867,Villa,,40.74
586,Seattle,2921,1,2,0,1961,759993,Townhouse,,49.1
587,San Francisco,2098,6,1,1,1962,1090171,Bungalow,,46.88
588,Chicago,4627,5,2,0,2012,1005376,Villa,,48.13
589,Houston,7516,6,4,2,1968,1328125,Apartment,7.0,40.82
590,Miami,6051,5,5,2,1967,1798431,Apartment,37.0,32.55
591,New York,4090,1,1,3,1953,1771935,Townhouse,,39.24
592,Boston,961,2,3,2,2014,344737,Bungalow,,44.17
593,Miami,5466,7,5,3,1972,1692291,Apartment,45.0,44.36
594,Houston,9059,6,5,0,2014,2044200,Bungalow,,38.93
595,Houston,665,7,2,2,2008,110900,Villa,,28.11
596,Houston,2228,4,3,0,1970,523013,Apartment,36.0,21.88
597,Miami,8196,6,1,1,1983,2044767,Villa,,32.62
598,Seattle,5197,7,5,0,2006,1432007,Bungalow,,18.97
599,Houston,2673,7,2,2,1967,450442,Apartment,5.0,49.35
600,San Francisco,537,6,2,0,1975,273581,Townhouse,,33.52
601,Miami,4943,7,1,1,1976,1429184,Apartment,37.0,1.83
602,Boston,7986,6,3,1,2010,3036176,Villa,,42.43
603,Houston,2521,7,3,3,2010,408818,Townhouse,,46.45
604,San Francisco,7380,1,2,2,1973,3295327,Villa,,41.87
605,Seattle,9425,5,3,0,1994,2985632,Villa,,29.84
606,Chicago,5021,5,3,3,1988,1039577,Apartment,38.0,23.97
607,Seattle,9339,4,2,0,1990,3089517,Bungalow,,20.58
608,Boston,3802,4,5,3,1974,1208535,Apartment,44.0,7.72
609,Houston,9011,6,5,2,2005,1951268,Villa,,11.91
610,Boston,5107,7,3,3,1975,1768399,Villa,,33.38
611,Miami,6868,4,2,1,1985,1756936,Bungalow,,22.75
612,Los Angeles,6373,1,5,1,2006,2467048,Villa,,26.38
613,Houston,7998,2,5,2,1966,1846900,Apartment,39.0,8.14
614,Los Angeles,7672,4,2,2,1992,2458111,Townhouse,,24.77
615,San Francisco,6135,6,1,3,1999,2423972,Townhouse,,17.56
616,Chicago,4347,3,3,2,2011,1156608,Bungalow,,38.97
617,New York,9629,6,3,3,2000,4287221,Townhouse,,39.43
618,Boston,1264,2,5,3,1964,442516,Townhouse,,45.98
619,Seattle,6806,4,2,0,2014,2541064,Townhouse,,25.77
620,Chicago,1152,7,4,3,1952,232017,Townhouse,,44.35
621,Houston,7544,5,4,0,1966,1385951,Apartment,3.0,23.97
622,Los Angeles,4464,7,2,1,2008,1566393,Bungalow,,10.88
623,Seattle,5111,1,2,1,1978,1872103,Bungalow,,16.6
624,Los Angeles,6259,5,1,1,2017,2196441,Apartment,16.0,14.76
625,Miami,8878,5,4,3,1954,3030103,Villa,,25.51
626,Los Angeles,645,1,2,0,2003,257058,Bungalow,,15.96
627,Miami,5601,2,2,1,2006,1894231,Villa,,28.65
628,San Francisco,4747,5,3,1,1959,2241991,Townhouse,,4.57
629,Seattle,4688,2,4,0,1987,1693937,Apartment,40.0,49.66
630,Seattle,3196,7,2,3,1962,827555,Villa,,19.13
631,New York,8740,1,4,0,1952,3275903,Townhouse,,10.91
632,Houston,3829,4,2,2,1958,867380,Townhouse,,33.65
633,Miami,3981,5,4,1,2005,1039222,Townhouse,,8.24
634,New York,9466,5,1,1,2022,4229020,Bungalow,,28.7
635,Los Angeles,5141,1,1,0,1966,2007746,Bungalow,,49.2
636,Los Angeles,6059,1,1,0,1954,2267379,Townhouse,,23.9
637,New York,1760,4,5,3,1957,683799,Villa,,45.16
638,Seattle,1149,7,2,2,1981,305546,Bungalow,,7.66
639,Los Angeles,3548,1,3,2,1966,1015193,Townhouse,,36.93
640,Boston,2523,7,5,0,2005,929448,Apartment,44.0,6.61
641,San Francisco,9772,3,4,1,2006,3875456,Bungalow,,33.1
642,San Francisco,4770,3,2,3,1959,2163404,Bungalow,,37.26
643,Boston,5833,6,2,3,1987,2412424,Bungalow,,48.42
644,New York,2574,6,5,2,1988,1107366,Bungalow,,11.56
645,Boston,6537,1,2,0,1962,2021528,Townhouse,,49.51
646,Miami,2812,4,2,3,1986,739845,Bungalow,,19.14
647,Miami,3974,7,4,2,1992,1021700,Apartment,48.0,49.51
648,New York,3760,3,3,3,1995,1546616,Apartment,33.0,48.72
649,Boston,5338,5,4,1,1966,1936017,Bungalow,,1.47
650,Miami,6118,4,5,3,1984,1915107,Villa,,8.73
651,Seattle,1850,1,2,1,2017,588728,Apartment,33.0,5.08
652,Boston,9785,3,2,1,1980,2989267,Bungalow,,24.6
653,Seattle,6548,4,3,2,1975,1824746,Villa,,37.86
654,Miami,8431,6,3,0,1977,2310838,Apartment,21.0,6.54
655,San Francisco,8641,7,1,3,1998,4317959,Apartment,29.0,31.25
656,Miami,7823,5,3,1,1965,2718042,Townhouse,,22.46
657,Seattle,6277,7,4,3,1978,2068265,Townhouse,,14.65
658,Chicago,2354,1,2,0,1969,624054,Bungalow,,38.65
659,Houston,2766,2,4,0,1959,603287,Villa,,41.83
660,Los Angeles,1060,3,4,3,2018,434218,Villa,,15.8
661,Boston,8046,5,4,2,2002,3138149,Bungalow,,46.21
662,Chicago,5487,4,4,2,1958,1448930,Bungalow,,32.16
663,Miami,7707,3,4,2,1971,2367356,Bungalow,,26.05
664,San Francisco,6986,6,4,0,1970,2519556,Bungalow,,27.97
665,New York,2883,3,2,0,1997,1135729,Villa,,13.16
666,Miami,6647,1,4,1,1954,1785808,Townhouse,,38.16
667,San Francisco,8164,5,5,2,1964,3339134,Townhouse,,49.96
668,Houston,2183,3,4,3,2018,355818,Apartment,29.0,44.7
669,Miami,9890,3,1,0,2017,2600196,Apartment,3.0,33.08
670,Seattle,1509,5,4,2,2009,404663,Apartment,13.0,7.81
671,New York,2772,4,1,3,1958,1025552,Villa,,41.74
672,San Francisco,3112,1,2,3,2008,1655021,Townhouse,,48.37
673,San Francisco,7924,3,5,1,2002,3874885,Townhouse,,9.91
674,San Francisco,7726,6,2,3,1991,3889118,Apartment,26.0,36.41
675,Houston,6563,5,2,1,1985,1152279,Townhouse,,12.11
676,Miami,4841,2,4,2,1988,1337249,Bungalow,,5.73
677,Houston,2042,6,1,3,2009,474123,Bungalow,,37.03
678,Boston,1737,6,5,1,1993,699700,Townhouse,,8.21
679,Los Angeles,6209,4,4,1,1983,2373998,Apartment,18.0,45.65
680,Los Angeles,2763,1,1,3,1960,984906,Townhouse,,14.59
681,Boston,782,2,4,3,1971,244640,Townhouse,,6.73
682,Miami,8498,7,2,3,2019,3044125,Townhouse,,22.13
683,Seattle,8240,7,1,0,1961,2164331,Bungalow,,46.92
684,Houston,3786,4,3,2,1989,846158,Apartment,36.0,47.42
685,New York,8863,3,4,1,1967,3614116,Townhouse,,39.09
686,San Francisco,2382,1,2,2,1958,1093864,Villa,,11.57
687,San Francisco,6687,4,1,1,1966,3334003,Apartment,44.0,1.03
688,Miami,2775,4,2,0,1970,980104,Bungalow,,6.67
689,Seattle,7374,6,4,2,1980,2692706,Bungalow,,20.83
690,Los Angeles,8002,4,4,0,2008,2318866,Bungalow,,12.6
691,Los Angeles,9292,7,4,0,1973,2938255,Townhouse,,27.59
692,San Francisco,4290,4,5,2,1982,2293723,Apartment,30.0,25.77
693,Miami,2523,2,5,3,2010,674785,Bungalow,,24.83
694,Houston,966,1,4,3,2003,181939,Townhouse,,7.6
695,Los Angeles,4450,3,5,1,1978,1400666,Villa,,9.57
696,Houston,4389,1,2,1,1954,825035,Bungalow,,38.75
697,Seattle,3092,6,1,2,1990,1142536,Apartment,37.0,27.75
698,Los Angeles,7132,2,5,1,1983,2664461,Apartment,17.0,1.46
699,Los Angeles,9711,1,5,1,1953,3626284,Bungalow,,11.96
700,Chicago,6858,2,5,0,2019,1818768,Villa,,37.44
701,Los Angeles,2047,2,5,3,1975,827731,Villa,,14.67
702,Boston,7669,2,3,3,1965,3256125,Bungalow,,8.16
703,New York,5249,2,1,0,2016,2283523,Villa,,40.38
704,Boston,4936,4,2,3,2010,2249346,Townhouse,,33.35
705,Miami,1203,1,5,2,1974,411339,Townhouse,,42.2
706,Miami,7050,5,3,1,1976,2016875,Villa,,9.19
707,Houston,9544,2,4,0,2019,1578289,Townhouse,,29.65
708,Boston,8997,2,4,3,1987,3284520,Bungalow,,4.79
709,Boston,8136,1,3,1,1975,3166944,Villa,,24.79
710,Boston,9565,4,2,0,1967,3038897,Bungalow,,1.82
711,Seattle,2081,7,3,0,2012,698341,Villa,,32.62
712,Los Angeles,4457,3,4,0,1989,1755294,Villa,,40.4
713,New York,5090,2,5,0,1986,2340314,Bungalow,,1.39
714,Houston,3832,4,4,3,1994,765747,Apartment,38.0,13.78
715,Boston,2185,6,1,1,1977,737360,Townhouse,,43.07
716,Boston,8031,7,1,1,2018,2964056,Villa,,46.39
717,Chicago,7411,4,4,0,1964,1718966,Bungalow,,21.09
718,Houston,6231,7,4,2,1963,1111643,Villa,,17.0
719,Boston,1395,5,5,2,2018,578928,Townhouse,,19.45
720,Houston,8532,2,5,2,1979,1497808,Townhouse,,43.92
721,Los Angeles,2846,4,1,3,1979,931390,Apartment,28.0,21.42
722,Chicago,4031,5,2,1,1964,984109,Apartment,20.0,40.11
723,Houston,2361,4,4,3,2006,386603,Bungalow,,24.59
724,New York,5352,6,5,2,2017,1832522,Villa,,11.71
725,New York,530,6,4,3,2022,179757,Bungalow,,7.21
726,Miami,742,5,1,2,2021,197343,Apartment,19.0,15.09
727,Chicago,7418,6,5,0,1974,1715373,Townhouse,,11.81
728,Chicago,6011,7,3,0,1966,1503125,Villa,,16.06
729,Miami,6008,7,1,1,1988,1468242,Townhouse,,46.52
730,Houston,5168,5,4,3,1973,1080553,Apartment,28.0,29.1
731,Chicago,6587,7,5,2,1995,1655363,Apartment,6.0,36.38
732,New York,7515,6,1,1,2006,3306599,Townhouse,,6.49
733,New York,8136,5,4,3,1983,3098611,Bungalow,,31.41
734,Boston,7162,4,2,3,2023,2669815,Bungalow,,1.46
735,Los Angeles,4503,3,5,0,1997,1663659,Villa,,34.57
736,Chicago,1098,1,2,1,2002,288257,Bungalow,,47.2
737,Houston,2695,5,1,1,1977,608070,Townhouse,,13.53
738,Miami,569,6,5,0,1980,171462,Bungalow,,29.57
739,Miami,8639,2,4,2,1999,2915729,Villa,,45.01
740,Houston,4159,1,2,2,1952,828295,Bungalow,,3.14
741,Seattle,6134,3,1,1,2014,1919663,Townhouse,,21.79
742,San Francisco,2781,7,4,0,2001,1499110,Bungalow,,30.9
743,Los Angeles,7322,1,4,0,2010,2754061,Townhouse,,15.39
744,Miami,4182,1,4,1,1991,1457564,Bungalow,,38.36
745,Chicago,3183,3,4,2,2006,851631,Bungalow,,39.3
746,Los Angeles,5062,2,2,0,2002,1511433,Villa,,25.91
747,Chicago,5152,5,4,0,1958,1051028,Bungalow,,43.35
748,Seattle,5431,4,3,0,1955,1540042,Apartment,34.0,26.79
749,New York,5213,2,5,3,1952,2366075,Villa,,42.97
750,Los Angeles,5913,6,4,2,1981,2339624,Bungalow,,3.73
751,Boston,6100,2,4,2,2020,2251891,Apartment,10.0,9.39
752,Miami,4603,5,3,1,1973,1526851,Bungalow,,22.78
753,Los Angeles,2575,7,5,3,2000,791475,Townhouse,,43.11
754,Los Angeles,1282,2,4,2,1987,517872,Bungalow,,21.51
755,Los Angeles,4306,6,4,2,2021,1723442,Villa,,23.0
756,San Francisco,1557,7,4,3,2003,797203,Villa,,26.75
757,Los Angeles,2554,7,3,1,2012,955197,Apartment,29.0,10.3
758,Chicago,2609,2,5,3,1977,730685,Villa,,40.53
759,New York,7783,6,1,1,2018,2773538,Townhouse,,5.7
760,Seattle,1820,1,5,3,1979,504049,Bungalow,,33.33
761,Houston,8349,1,3,2,1951,1847494,Villa,,29.33
762,Los Angeles,4917,3,5,3,1960,1703555,Villa,,1.46
763,Miami,4199,6,4,3,1976,1333699,Bungalow,,36.98
764,Los Angeles,1232,3,3,1,1980,516696,Townhouse,,9.94
765,Miami,7062,3,3,1,1995,2136388,Apartment,2.0,10.99
766,Chicago,4049,4,5,2,1963,852395,Apartment,4.0,46.12
767,Miami,6663,5,5,2,1972,1667824,Apartment,27.0,45.67
768,Boston,7055,4,2,0,1987,2993395,Villa,,22.33
769,Houston,5878,4,5,0,2021,1060438,Apartment,15.0,29.53
770,New York,9296,3,5,2,2012,4162019,Villa,,4.92
771,Miami,2222,5,4,3,2021,641767,Bungalow,,1.23
772,Miami,3312,4,1,2,1987,1129301,Apartment,27.0,14.15
773,New York,8037,1,1,1,1959,2927728,Townhouse,,39.32
774,Houston,2778,4,1,3,1962,544265,Townhouse,,42.67
775,Los Angeles,2850,7,5,3,2000,1015726,Bungalow,,13.03
776,Miami,4123,1,1,0,1990,1008789,Bungalow,,4.09
777,New York,7030,4,2,1,2007,2709550,Bungalow,,3.89
778,Boston,1214,6,3,0,1996,444042,Townhouse,,6.73
779,Boston,1424,6,2,0,1975,573523,Townhouse,,34.79
780,Chicago,3662,5,2,1,2013,1018331,Villa,,39.62
781,New York,4653,6,1,3,1965,1716104,Bungalow,,20.8
782,Chicago,5029,7,1,3,1999,1182677,Villa,,25.88
783,Boston,3069,1,2,0,2000,941031,Bungalow,,15.06
784,Houston,3315,6,2,3,1974,792132,Bungalow,,29.9
785,Los Angeles,7472,1,2,1,2007,2494229,Bungalow,,48.46
786,New York,5078,3,2,2,2014,1720647,Villa,,17.26
787,Seattle,4962,1,2,1,1997,1469009,Apartment,38.0,14.47
788,Boston,1388,6,5,1,1959,538729,Bungalow,,1.09
789,Boston,6448,7,2,0,1994,2741768,Villa,,35.63
790,Seattle,3978,7,3,2,1969,1052717,Townhouse,,36.96
791,San Francisco,4089,7,1,3,2018,1817553,Apartment,38.0,36.45
792,Boston,2223,7,3,2,1971,925415,Townhouse,,43.89
793,Miami,1758,4,4,3,2014,502221,Townhouse,,40.95
794,Houston,7526,7,1,0,1997,1231468,Bungalow,,4.33
795,New York,9102,7,3,1,1994,3123546,Townhouse,,19.74
796,Seattle,2730,4,2,2,1968,966526,Apartment,47.0,33.75
797,Miami,7954,3,2,3,1966,2672463,Villa,,31.94
798,Seattle,2560,2,1,3,1987,670880,Townhouse,,35.96
799,New York,4398,1,5,3,1989,1975278,Villa,,5.45
800,Chicago,3113,1,2,2,1978,838113,Apartment,19.0,39.16
801,New York,7515,1,3,2,1962,2598102,Apartment,32.0,25.23
802,San Francisco,7198,7,1,3,1991,3874795,Apartment,3.0,3.06
803,New York,2302,4,5,0,2000,946559,Townhouse,,11.35
804,New York,1177,5,2,2,1992,525033,Bungalow,,0.91
805,San Francisco,8587,5,5,0,1954,3746895,Villa,,44.59
806,Houston,5213,5,3,2,1960,1131942,Townhouse,,16.88
807,Boston,8230,3,1,2,2020,3193566,Bungalow,,47.34
808,New York,3504,3,2,2,1955,1259586,Townhouse,,47.33
809,San Francisco,9486,4,5,1,1975,3603459,Bungalow,,45.31
810,Miami,1228,5,1,1,1954,396475,Townhouse,,49.83
811,Chicago,5234,2,3,2,1969,1555671,Villa,,47.65
812,Chicago,690,6,1,1,1953,197143,Bungalow,,1.35
813,New York,5494,1,2,0,2002,2184856,Apartment,4.0,18.45
814,Houston,4366,5,4,0,2012,838192,Villa,,29.27
815,Houston,6539,2,1,3,2007,1307786,Apartment,39.0,31.5
816,Miami,6945,1,2,3,2009,2257038,Apartment,31.0,45.19
817,New York,9329,1,5,2,1969,4287280,Bungalow,,35.91
818,Chicago,4545,3,1,1,2004,1244468,Villa,,34.04
819,Houston,6815,7,1,3,1965,1527443,Bungalow,,6.45
820,New York,6124,2,4,3,2010,2622287,Townhouse,,25.66
821,Seattle,4658,5,4,1,1964,1234099,Bungalow,,14.03
822,Houston,4611,7,4,2,1971,752164,Townhouse,,12.84
823,San Francisco,7334,5,4,1,1954,3631748,Villa,,8.91
824,Seattle,9533,4,2,0,1967,3031420,Apartment,29.0,2.32
825,Boston,4451,7,4,1,1960,1890656,Villa,,9.54
826,Houston,5720,2,4,3,2005,1081296,Townhouse,,35.1
827,Chicago,4558,1,3,3,1950,1190327,Bungalow,,0.82
828,Los Angeles,3747,6,4,2,1965,1194803,Townhouse,,38.93
829,Seattle,1716,7,2,2,1986,626074,Bungalow,,26.56
830,Boston,6592,7,2,0,2002,2446576,Bungalow,,23.01
831,Miami,8480,3,2,1,1998,2048377,Villa,,38.09
832,Miami,9590,4,5,3,2023,3363603,Apartment,39.0,25.5
833,Chicago,6086,3,5,3,2015,1351939,Villa,,34.66
834,Houston,7576,1,3,1,1995,1601630,Villa,,24.96
835,New York,8440,7,5,3,1957,3018867,Bungalow,,21.39
836,Houston,2722,1,3,2,1959,652558,Villa,,46.45
